region,direction,layout,size,renovation,garden,year,floor,district,price,danjia
东城, 西南 , 3室1厅 , 104.18, 简装,富贵园二区 ,2003,18,东花市,951,91285.0
东城, 东北 , 1室1厅 , 60.4, 简装,金世纪嘉园 ,2005,21,广渠门,483,79967.0
东城, 南 , 1室1厅 , 60.76, 精装,青年湖北里 ,1999,18,安定门,615,101218.0
东城, 西 , 1室1厅 , 58.97, 精装,新景家园东区 ,2004,16,崇文门,600,101747.0
东城, 东 , 2室1厅 , 67.36, 简装,禾风相府 ,2004,14,金宝街,875,129900.0
东城, 东北 , 1室1厅 , 86.99, 简装,朝阳首府 ,2009,15,朝阳门内,710,81619.0
东城, 西 , 2室1厅 , 93.1, 简装,新景家园西区 ,2001,12,崇文门,920,98819.0
东城, 东 , 1室1厅 , 63.35, 精装,金桥国际 ,2004,27,广渠门,550,86820.0
东城, 西南 , 1室1厅 , 70.69, 精装,京禧阁 ,2013,22,广渠门,668,94498.0
东城, 东 南 北 , 3室1厅 , 63.09, 其他,交道口北二条35号院 ,1988,6,交道口,768,121731.0
东城, 东 南 , 2室1厅 , 97.11, 精装,保利蔷薇 ,2007,16,广渠门,1080,111215.0
东城, 东 , 1室1厅 , 48.21, 简装,西革新里110号院 ,1993,6,永定门,340,70525.0
东城, 东 西 , 2室1厅 , 78.01, 精装,民安小区东直门北中街 ,2002,13,东直门,725,92937.0
东城, 东南 , 1室1厅 , 53.95, 精装,上龙西里 ,1993,18,安定门,550,101947.0
东城, 西北 , 2室1厅 , 96.87, 精装,万国城MOMA ,2004,27,东直门,1020,105296.0
东城, 南 , 1室1厅 , 58.77, 精装,国瑞城中区 ,2006,16,崇文门,590,100392.0
东城, 东 , 1室1厅 , 47.56, 简装,法华南里 ,1994,6,崇文门,425,89361.0
东城, 东 西 , 2室1厅 , 57.54, 简装,六铺炕 ,1980,6,安定门,598,103928.0
东城, 南 北 , 2室0厅 , 43.95, 简装,前门东大街 ,1979,12,崇文门,470,106940.0
东城, 南 北 , 2室1厅 , 65.03, 简装,安外东河沿 ,1989,6,安定门,720,110719.0
东城, 南 , 1室1厅 , 40.48, 简装,东总布胡同 ,1990,6,建国门内,480,118578.0
东城, 南 , 3室1厅 , 121.99, 精装,花市枣苑一期 ,2002,18,东花市,1350,110665.0
东城, 南 , 1室1厅 , 44.38, 简装,广渠门内大街 ,1980,16,广渠门,455,102524.0
东城, 南 北 , 2室1厅 , 70.6, 精装,仓南胡同14号院 ,1994,6,朝阳门内,758,107366.0
东城, 北 , 3室1厅 , 148.9, 精装,禾风仕家 ,2004,10,金宝街,1560,104769.0
东城, 东南 , 2室1厅 , 76.01, 精装,东直门内大街 ,2002,16,东直门,798,104987.0
东城, 东 , 2室1厅 , 58.97, 简装,工体北里 ,1983,6,工体,560,94964.0
东城, 南 北 , 3室1厅 , 74.99, 精装,广渠家园 ,2009,29,广渠门,650,86679.0
东城, 南 北 , 2室1厅 , 74.68, 精装,交道口东大街 ,2003,11,交道口,985,131897.0
东城, 南 , 1室1厅 , 42.16, 简装,香河园北里 ,1986,6,东直门,388,92031.0
东城, 南 北 , 3室1厅 , 91.02, 精装,新景家园西区 ,2004,16,崇文门,890,97781.0
东城, 西南 , 3室2厅 , 240.67, 精装,万国城MOMA ,2006,31,东直门,2799,116301.0
东城, 东 西 , 3室1厅 , 125.98, 精装,本家润园一期 ,2006,13,东花市,1330,105573.0
东城, 南 西 北 , 3室1厅 , 69.53, 精装,小黄庄一区 ,1992,6,安贞,698,100389.0
东城, 东 , 2室1厅 , 89.96, 简装,上龙西里 ,2012,11,安定门,882,98044.0
东城, 东 西 , 1室1厅 , 62.57, 精装,保利蔷薇 ,2008,16,广渠门,600,95893.0
东城, 南 北 , 2室1厅 , 76.07, 简装,新永外文化用品商城 ,2007,15,永定门,530,69673.0
东城, 东 , 2室1厅 , 66.96, 精装,北新仓胡同 ,2003,14,东直门,730,109021.0
东城, 东南 , 1室1厅 , 65.08, 精装,东环居苑 ,2004,22,广渠门,540,82975.0
东城, 东 , 2室1厅 , 78.95, 简装,景泰西里西区 ,2005,11,永定门,560,70931.0
东城, 西北 , 1室1厅 , 61.12, 精装,远洋德邑 ,2003,13,广渠门,550,89987.0
东城, 南 北 , 3室1厅 , 79.89, 简装,兴隆都市馨园 ,2003,7,崇文门,799,100013.0
东城, 南 , 2室1厅 , 89.38, 简装,景泰西里西区 ,2005,9,永定门,580,64892.0
东城, 西南 , 2室1厅 , 60.83, 简装,安外东河沿 ,1994,20,安定门,690,113431.0
东城, 东 西 北 , 3室1厅 , 77.51, 简装,小取灯胡同8号院 ,1992,3,东四,898,115857.0
东城, 南 北 , 2室1厅 , 62.95, 简装,营房西街 ,1990,6,崇文门,550,87371.0
东城, 东 , 1室1厅 , 68.23, 精装,鼎盛园 ,2005,11,永定门,460,67420.0
东城, 西 , 2室1厅 , 75, 简装,民旺园十九号院 ,2000,6,和平里,685,91334.0
东城, 南 , 1室1厅 , 76.76, 简装,新裕家园 ,2004,17,崇文门,850,110735.0
东城, 南 北 , 2室1厅 , 50.62, 毛坯,青年湖东里 ,1980,5,安定门,538,106283.0
东城, 南 , 1室1厅 , 47.38, 简装,东花市大街2号院 ,1986,6,东花市,450,94977.0
东城, 西南 东北 , 2室1厅 , 80.95, 简装,革新南路2号院 ,1980,21,永定门,548,67697.0
东城, 南 北 , 2室1厅 , 98.54, 精装,保利蔷薇 ,2007,16,广渠门,1020,103512.0
东城, 南 , 2室1厅 , 77.59, 简装,国瑞城中区 ,2006,16,崇文门,799,102978.0
东城, 西南 , 3室1厅 , 109.38, 精装,和平新城一期 ,2003,21,和平里,1099,100476.0
东城, 东 西 , 3室2厅 , 218.66, 其他,雍和家园二期 ,2005,6,和平里,1700,77747.0
东城, 南 北 , 2室1厅 , 79.8, 精装,国瑞城中区 ,2006,16,崇文门,895,112156.0
东城, 南 北 , 2室1厅 , 102.57, 其他,和平新城一期 ,2003,20,和平里,1168,113874.0
东城, 南 北 , 2室1厅 , 65.43, 精装,安贞苑50号院 ,1996,6,安贞,646,98732.0
东城, 西 , 2室1厅 , 151.34, 简装,太华公寓 ,2000,18,崇文门,1150,75988.0
东城, 南 西南 , 3室1厅 , 87.98, 精装,安德里北街25号院 ,1990,17,安定门,850,96613.0
东城, 东 , 2室1厅 , 71.59, 精装,豆瓣胡同 ,2003,12,朝阳门内,850,118732.0
东城, 南 北 , 2室1厅 , 54.95, 简装,新中西街 ,1990,7,朝阳门外,420,76434.0
东城, 南 西 北 , 3室2厅 , 148.7, 精装,新怡家园 ,2006,13,崇文门,2030,136517.0
东城, 南 北 , 2室1厅 , 60.77, 精装,崇文门东大街 ,1984,12,崇文门,583,95936.0
东城, 南 北 , 3室1厅 , 74.38, 精装,胡家园小区 ,1989,12,东直门,720,96801.0
东城, 东南 , 2室1厅 , 75.03, 简装,培新街乙5号院 ,1999,16,广渠门,730,97295.0
东城, 南 北 , 2室1厅 , 87.94, 其他,富贵园一区 ,2003,10,东花市,1198,136230.0
东城, 西南 , 3室2厅 , 123.35, 其他,新景家园西区 ,2001,12,崇文门,1250,101338.0
东城, 北 , 1室1厅 , 32.34, 精装,绿景苑 ,2002,12,广渠门,430,132963.0
东城, 南 , 2室1厅 , 50.39, 精装,沙滩后街55号院 ,1986,5,东四,850,168685.0
东城, 南 , 1室1厅 , 41.34, 精装,绿景馨园 ,2004,6,广渠门,435,105225.0
东城, 东南 , 2室1厅 , 77.9, 简装,建予园 ,2001,16,永定门,540,69320.0
东城, 西南 , 2室1厅 , 64.01, 精装,金世纪嘉园 ,2006,21,广渠门,550,85925.0
东城, 北 , 1室1厅 , 50.72, 简装,绿景苑 ,2002,12,广渠门,485,95624.0
东城, 东 , 1室1厅 , 44.44, 简装,西革新里110号院 ,1992,6,永定门,335,75383.0
东城, 南 北 , 2室1厅 , 60.68, 精装,柏林寺西 ,1994,6,和平里,648,106790.0
东城, 南 北 , 1室1厅 , 40.68, 其他,营房西街 ,1990,6,崇文门,436,107178.0
东城, 东 西 , 2室1厅 , 80.86, 简装,民安小区东直门内北小街 ,2003,16,东直门,830,102647.0
东城, 南 北 , 3室1厅 , 88.71, 简装,南竹杆胡同 ,2003,16,朝阳门内,935,105400.0
东城, 北 , 2室1厅 , 65.48, 简装,幸福家园二期 ,2003,13,广渠门,685,104613.0
东城, 东 西 , 3室2厅 , 164.68, 精装,水上华城 ,2004,20,广渠门,1450,88050.0
东城, 南 北 , 2室2厅 , 131.79, 精装,海晟名苑南区 ,2004,22,工体,1550,117612.0
东城, 南 北 , 2室1厅 , 57.5, 简装,北官厅胡同甲二号院 ,1993,6,东直门,625,108696.0
东城, 西北 东北 , 2室1厅 , 131.58, 简装,雅安国际公寓 ,2005,19,建国门内,1190,90440.0
东城, 东北 , 2室1厅 , 59.19, 简装,胡家园小区 ,1985,6,东直门,480,81095.0
东城, 南 , 1室1厅 , 61.78, 精装,国瑞城东区 ,2006,8,崇文门,596,96472.0
东城, 东 , 1室1厅 , 107.22, 精装,太华公寓 ,2000,18,崇文门,750,69950.0
东城, 南 , 1室1厅 , 57.18, 精装,新景家园西区 ,2004,17,崇文门,545,95314.0
东城, 东 南 , 1室1厅 , 58.28, 精装,国瑞城东区 ,2006,8,崇文门,595,102094.0
东城, 南 , 3室2厅 , 127.42, 精装,远洋德邑 ,2002,22,广渠门,920,72203.0
东城, 北 , 2室1厅 , 96.69, 毛坯,幸福家园三期 ,2005,12,广渠门,700,72397.0
东城, 南 北 , 3室2厅 , 352.07, 精装,贡院六号 ,2002,22,建国门内,3200,90892.0
东城, 南 西北 , 2室2厅 , 126.38, 精装,和平新城一期 ,2003,19,和平里,1350,106821.0
东城, 南 北 , 2室1厅 , 102.06, 精装,新裕家园 ,2004,17,崇文门,1045,102391.0
东城, 东 西 , 3室1厅 , 85.77, 简装,香河园北里 ,1986,14,东直门,700,81614.0
东城, 南 北 , 2室1厅 , 90.05, 精装,前门前 ,2009,6,天坛,945,104942.0
东城, 南 北 , 2室1厅 , 112.96, 简装,元嘉国际公寓 ,2003,10,东直门,905,80117.0
东城, 南 , 3室2厅 , 99.42, 精装,兴化西里 ,2005,6,和平里,1020,102596.0
东城, 南 , 2室1厅 , 98.61, 简装,西营房 ,2006,19,安定门,920,93297.0
东城, 东 东南 南 , 3室1厅 , 130.57, 简装,宝华家园 ,2000,24,永定门,900,68929.0
东城, 南 北 , 2室1厅 , 64.45, 精装,海运仓小区 ,2002,9,东直门,710,110163.0
东城, 东南 , 2室1厅 , 66.17, 简装,金世纪嘉园 ,2004,21,广渠门,560,84631.0
东城, 东 西 , 3室2厅 , 188.68, 简装,美惠大厦 ,1998,15,朝阳门外,1290,68370.0
东城, 西 , 2室1厅 , 97.93, 其他,丽水湾畔家园 ,2002,21,广渠门,710,72501.0
东城, 东 南 北 , 2室1厅 , 73.97, 精装,兴隆都市馨园 ,2003,6,崇文门,800,108152.0
东城, 南 , 2室1厅 , 90.08, 精装,中海紫御公馆 ,2010,23,陶然亭,950,105462.0
东城, 东 西 , 3室2厅 , 154.84, 精装,东四块玉南街4号院 ,2002,7,左安门,1420,91708.0
东城, 东 西 , 2室1厅 , 82.54, 简装,民安小区东直门内北小街 ,2003,16,东直门,770,93289.0
东城, 南 , 2室2厅 , 93.9, 简装,望陶园小区 ,2001,18,永定门,710,75613.0
东城, 北 , 2室1厅 , 82.89, 精装,左安漪园 ,2004,15,左安门,670,80831.0
东城, 西北 , 2室1厅 , 81.38, 简装,华龙美晟 ,2009,12,永定门,610,74957.0
东城, 东北 , 2室1厅 , 85.04, 精装,保利蔷薇 ,2008,16,广渠门,900,105833.0
东城, 东 西 , 3室2厅 , 132.1, 精装,本家润园一期 ,2005,6,东花市,1390,105224.0
东城, 东 西 , 2室1厅 , 54.38, 简装,工体北里 ,1984,6,工体,523,96176.0
东城, 南 北 , 2室1厅 , 74.23, 简装,兴隆都市馨园 ,2003,7,崇文门,760,102385.0
东城, 西 , 2室1厅 , 101.96, 其他,恒基中心 ,1997,23,建国门外,760,74540.0
东城, 东 南 西 北 , 2室1厅 , 76.76, 精装,北竹杆胡同 ,2003,6,朝阳门内,760,99010.0
东城, 南 西 北 , 3室1厅 , 80.54, 精装,外交部街 ,1990,6,建国门内,880,109263.0
东城, 东 , 2室1厅 , 91.28, 其他,天娇园 ,2008,11,东花市,950,104076.0
东城, 南 , 2室1厅 , 67.59, 精装,景泰东里 ,1994,6,蒲黄榆,499,73828.0
东城, 南 , 1室1厅 , 43.78, 简装,华龙美晟 ,2009,12,永定门,440,100503.0
东城, 东 西 , 2室1厅 , 67.98, 简装,李村 ,1995,6,永定门,513,75464.0
东城, 南 北 , 3室1厅 , 130.59, 精装,东花市北里中区 ,1991,6,东花市,1130,86531.0
东城, 南 北 , 3室2厅 , 134.24, 简装,民安小区东直门内北小街 ,2003,16,东直门,1299,96767.0
东城, 南 北 , 2室1厅 , 68.28, 精装,北竹杆胡同 ,2003,6,朝阳门内,715,104716.0
东城, 南 , 1室1厅 , 39.86, 简装,安外花园 ,1986,5,和平里,450,112896.0
东城, 北 , 1室1厅 , 37.3, 精装,新永外文化用品商城 ,2007,15,永定门,338,90617.0
东城, 南 , 2室2厅 , 90.15, 精装,中海紫御公馆 ,2010,19,陶然亭,908,100722.0
东城, 东北 , 3室2厅 , 145.34, 精装,阳光都市 ,2000,24,工体,1288,88620.0
东城, 南 北 , 3室1厅 , 84.49, 精装,长青园 ,1995,6,左安门,670,79300.0
东城, 北 南 , 3室1厅 , 67.87, 简装,永定门东街西里 ,1974,6,天坛,530,78091.0
东城, 南 , 2室0厅 , 44.46, 精装,豆角胡同 ,1984,5,地安门,635,142826.0
东城, 南 , 2室1厅 , 55.4, 精装,东华门大街 ,1988,6,东单,680,122744.0
东城, 南 北 , 3室1厅 , 80.54, 简装,外交部街 ,1990,6,建国门内,800,99330.0
东城, 东 西 , 2室1厅 , 71.59, 简装,安外大街 ,1994,16,安贞,710,99176.0
东城, 南 北 , 2室1厅 , 60.55, 简装,福禄巷 ,1987,6,灯市口,650,107350.0
东城, 东南 北 , 4室2厅 , 176.97, 精装,花市枣苑一期 ,2002,18,东花市,1857,104934.0
东城, 东 西 , 2室1厅 , 70.66, 精装,青年湖南街 ,1996,14,安定门,900,127371.0
东城, 南 北 , 4室2厅 , 151.77, 其他,东花市北里中区 ,1990,5,东花市,1270,83680.0
东城, 西南 , 1室1厅 , 109.46, 精装,太华公寓 ,2000,18,崇文门,749,68427.0
东城, 南 北 , 2室1厅 , 114.51, 精装,京城仁合 ,2004,16,广渠门,1030,89949.0
东城, 东北 , 3室1厅 , 80.7, 其他,前门东大街 ,1990,16,崇文门,780,96655.0
东城, 东 , 3室1厅 , 115.96, 简装,新景家园西区 ,2001,11,崇文门,1130,97448.0
东城, 南 北 , 2室1厅 , 80.74, 简装,新景家园西区 ,2004,16,崇文门,820,101561.0
东城, 南 北 , 4室1厅 , 169.15, 精装,前门前 ,2000,6,天坛,1980,117056.0
东城, 南 北 , 2室1厅 , 54.83, 精装,中剪子巷 ,1982,5,交道口,700,127668.0
东城, 南 北 , 2室1厅 , 81.5, 精装,法华南里 ,1995,6,崇文门,750,92025.0
东城, 南 北 , 3室1厅 , 74.95, 简装,香河园北里 ,1986,6,东直门,750,100067.0
东城, 南 北 , 4室1厅 , 124.92, 精装,烧酒胡同3号院 ,1998,6,朝阳门内,1800,144093.0
东城, 南 , 1室0厅 , 35.09, 精装,兴隆都市馨园 ,2004,7,崇文门,405,115418.0
东城, 东 西 , 3室1厅 , 76.92, 简装,忠实里 ,1980,14,广渠门,655,85154.0
东城, 东 西 , 3室1厅 , 73.58, 精装,定安里 ,1978,6,永定门,510,69313.0
东城, 南 北 , 2室1厅 , 83.38, 简装,新景家园东区 ,2005,16,崇文门,880,105541.0
东城, 南 北 , 2室1厅 , 52.8, 简装,龙潭西里 ,1980,5,左安门,522,98864.0
东城, 东 , 4室2厅 , 78.8, 精装,禾风仕家 ,2000,10,金宝街,1600,203046.0
东城, 南 , 2室2厅 , 91.85, 精装,中海紫御公馆 ,2010,22,陶然亭,999,108765.0
东城, 东 西 , 2室1厅 , 98.23, 简装,新奥洋房 ,2006,11,永定门,728,74112.0
东城, 南 北 , 3室1厅 , 158.35, 精装,东城逸墅 ,2009,7,工体,1650,104200.0
东城, 南 北 , 3室1厅 , 73.29, 精装,和平里七区 ,1987,6,和平里,800,109156.0
东城, 东 北 , 2室1厅 , 127.31, 精装,万国城MOMA ,2002,25,东直门,1399,109890.0
东城, 南 北 , 5室2厅 , 140.78, 精装,金鱼池中区 ,2002,5,天坛,920,65351.0
东城, 东南 , 2室1厅 , 80.58, 精装,和平里二区 ,2006,20,和平里,815,101142.0
东城, 南 , 3室2厅 , 169.16, 精装,鸿运花园 ,1996,6,左安门,1490,88083.0
东城, 东南 , 2室1厅 , 72.15, 精装,新鲜胡同 ,1990,5,朝阳门内,823,114068.0
东城, 北 南 , 2室1厅 , 50.49, 精装,龙潭西里 ,1980,6,左安门,498,98634.0
东城, 东 西 , 3室1厅 , 85.62, 精装,什锦花园胡同22号院 ,1989,6,东四,895,104532.0
东城, 南 , 2室1厅 , 51.15, 精装,幸福北里 ,1985,6,广渠门,495,96775.0
东城, 东 , 2室1厅 , 104.79, 精装,水上华城 ,2006,23,广渠门,1050,100201.0
东城, 西南 , 2室2厅 , 103.76, 其他,金世纪嘉园 ,2003,18,广渠门,835,80475.0
东城, 东 , 1室1厅 , 107.02, 精装,冠城名敦道 ,2009,23,广渠门,690,64474.0
东城, 南 北 , 3室2厅 , 135.98, 其他,培新街乙5号院 ,1999,16,广渠门,1350,99280.0
东城, 东北 , 3室1厅 , 108.16, 简装,永铁苑 ,2000,22,陶然亭,705,65182.0
东城, 南 北 , 2室1厅 , 60.45, 简装,桃园南街10号院 ,1981,6,永定门,480,79405.0
东城, 东北 , 2室1厅 , 83.64, 简装,培新街乙5号院 ,1999,17,广渠门,880,105213.0
东城, 西南 , 2室1厅 , 102.06, 简装,天天家园 ,2002,11,永定门,715,70057.0
东城, 南 , 1室1厅 , 46.07, 简装,安德路47号院 ,1994,6,安定门,510,110702.0
东城, 南 , 1室1厅 , 44.87, 精装,和平里六区 ,1993,18,和平里,550,122577.0
东城, 南 北 , 3室1厅 , 70.58, 简装,景泰西里 ,1981,6,永定门,460,65175.0
东城, 东 西 , 2室1厅 , 73.98, 精装,民安小区东羊管胡同 ,2002,14,东直门,760,102731.0
东城, 西南 , 2室1厅 , 84.88, 简装,冠城名敦道 ,2009,23,广渠门,570,67154.0
东城, 南 , 1室1厅 , 58.3, 精装,冠城名敦道 ,2009,23,广渠门,430,73757.0
东城, 南 , 2室1厅 , 58.85, 简装,东四西大街 ,1988,6,灯市口,635,107902.0
东城, 北 , 1室1厅 , 78.8, 精装,本家润园一期 ,2006,13,东花市,798,101270.0
东城, 东 西 , 2室1厅 , 59.33, 精装,安德路47号院 ,1995,6,安定门,530,89331.0
东城, 南 北 , 3室1厅 , 105.27, 精装,崇文门东大街 ,1986,17,崇文门,920,87395.0
东城, 南 北 , 2室1厅 , 58.61, 简装,新中西街 ,1990,7,朝阳门外,580,98960.0
东城, 南 , 1室1厅 , 74.62, 其他,海晟名苑北区 ,2007,22,工体,720,96489.0
东城, 南 , 1室1厅 , 41.18, 简装,美术馆后街 ,1989,13,东四,540,131132.0
东城, 东北 , 2室2厅 , 132.19, 精装,国瑞城西区 ,2009,16,崇文门,1250,94561.0
东城, 南 , 2室1厅 , 71.04, 其他,豆瓣胡同 ,2003,10,朝阳门内,968,136262.0
东城, 东 , 2室1厅 , 55.74, 其他,和平里东街15号院 ,1992,12,和平里,578,103696.0
东城, 南 北 , 3室1厅 , 55.99, 精装,龙潭北里一条 ,1960,5,左安门,540,96446.0
东城, 东 , 2室1厅 , 173.25, 精装,长安太和 ,2012,24,建国门内,2600,150073.0
东城, 南 北 , 3室1厅 , 98.55, 其他,民安小区东直门内北小街 ,2003,14,东直门,1130,114663.0
东城, 南 北 , 2室1厅 , 50.9, 精装,和平里九区 ,1990,6,和平里,550,108056.0
东城, 南 , 2室1厅 , 50.09, 其他,和平里九区 ,1990,6,和平里,550,109803.0
东城, 南 北 , 2室1厅 , 75.16, 精装,东花市北里东区 ,1991,5,东花市,830,110432.0
东城, 东 , 1室1厅 , 41.28, 精装,白桥大街 ,1980,6,东花市,415,100533.0
东城, 东 , 2室1厅 , 89.49, 精装,金桥国际 ,2004,27,广渠门,820,91631.0
东城, 东 西 北 , 3室2厅 , 145.4, 精装,本家润园一期 ,2006,13,东花市,1630,112105.0
东城, 北 , 2室1厅 , 83.34, 简装,左安漪园 ,2004,15,左安门,710,85194.0
东城, 南 北 , 2室1厅 , 130.04, 精装,新怡家园 ,2004,13,崇文门,1720,132267.0
东城, 南 北 , 2室1厅 , 63.93, 精装,广渠门内大街 ,1980,13,广渠门,600,93853.0
东城, 南 北 , 3室2厅 , 113.32, 简装,西革新里108号院 ,1996,6,永定门,736,64949.0
东城, 北 , 1室1厅 , 57.01, 精装,保利蔷薇 ,2007,16,广渠门,625,109630.0
东城, 东北 , 3室2厅 , 200.13, 简装,华普花园 ,2001,22,东直门,1580,78949.0
东城, 东 北 , 2室1厅 , 98.21, 其他,绿景苑 ,2002,18,广渠门,920,93677.0
东城, 东 南 , 4室1厅 , 258.61, 精装,国瑞城西区 ,2009,16,崇文门,2490,96284.0
东城, 东北 , 1室1厅 , 67.79, 简装,左安浦园 ,2004,16,左安门,528,77888.0
东城, 东 西 , 2室1厅 , 56.83, 简装,工体北里 ,1984,6,工体,530,93261.0
东城, 东 西 , 3室2厅 , 196.89, 精装,水上华城 ,2004,20,广渠门,1750,88883.0
东城, 南 , 1室1厅 , 61.59, 精装,富贵园四区 ,2006,10,东花市,720,116903.0
东城, 南 北 , 2室1厅 , 72.71, 精装,新景家园西区 ,2004,15,崇文门,800,110027.0
东城, 南 北 , 3室2厅 , 176.79, 精装,鸿运花园 ,1996,6,左安门,1680,95028.0
东城, 西 北 , 2室1厅 , 58.38, 精装,胡家园小区 ,1985,6,东直门,499,85475.0
东城, 南 北 , 2室1厅 , 86.74, 精装,前门前 ,2009,6,天坛,950,109523.0
东城, 西南 , 1室1厅 , 67.95, 精装,左安漪园 ,2004,17,左安门,560,82414.0
东城, 南 北 , 2室1厅 , 60.59, 精装,和平里七区 ,1988,6,和平里,628,103648.0
东城, 西 , 1室1厅 , 58.7, 简装,悠胜美苑 ,2003,20,永定门,439,74788.0
东城, 南 , 2室1厅 , 53.84, 简装,美术馆后街 ,1988,5,东四,620,115157.0
东城, 东 西 , 3室1厅 , 92.68, 精装,小黄庄一区 ,1990,21,安贞,986,106388.0
东城, 南 北 , 2室1厅 , 68.83, 简装,香饵胡同 ,2002,6,交道口,860,124946.0
东城, 东南 , 4室1厅 , 193.74, 简装,中景濠庭 ,2001,22,安定门,1950,100651.0
东城, 南 , 2室1厅 , 50.31, 简装,南水关 ,1975,5,广渠门,460,91434.0
东城, 东南 , 3室2厅 , 240.31, 精装,万国城MOMA ,2006,24,东直门,2580,107362.0
东城, 东 , 3室1厅 , 147.21, 精装,海晟名苑南区 ,2006,12,工体,1580,107330.0
东城, 南 , 2室1厅 , 50.77, 简装,东四六条 ,1988,6,东四,600,118181.0
东城, 南 北 , 3室1厅 , 59.61, 精装,十字坡西里 ,1983,6,东直门,638,107030.0
东城, 南 , 2室1厅 , 63.71, 精装,东直门外大街(东城） ,1990,16,东直门,595,93392.0
东城, 西北 , 1室1厅 , 78.52, 其他,中海紫御公馆 ,2010,22,陶然亭,830,105706.0
东城, 南 , 1室1厅 , 59.68, 精装,新景家园东区 ,2004,17,崇文门,640,107239.0
东城, 西北 , 2室1厅 , 119.58, 简装,富莱茵花园 ,2001,21,永定门,670,56030.0
东城, 南 , 1室1厅 , 61.38, 精装,富贵园三区 ,2002,12,东花市,670,109157.0
东城, 南 北 , 2室1厅 , 58.59, 毛坯,管村10号 ,1980,6,永定门,385,65711.0
东城, 东 , 2室1厅 , 104.79, 精装,水上华城 ,2006,23,广渠门,1160,110698.0
东城, 东北 , 2室2厅 , 81.9, 其他,安德里北街25号院 ,1988,17,安定门,850,103786.0
东城, 东 西 , 2室1厅 , 65.95, 其他,金鱼池中区 ,2002,5,天坛,375,56862.0
东城, 南 北 , 2室1厅 , 60.46, 精装,崇文门东大街 ,1980,14,崇文门,580,95932.0
东城, 东 西 , 2室1厅 , 67.2, 其他,金鱼池东区 ,2002,7,天坛,348,51786.0
东城, 南 北 , 3室1厅 , 61.29, 其他,桃园南街10号院 ,1983,6,永定门,520,84843.0
东城, 东 , 2室1厅 , 128.62, 精装,花市枣苑二期 ,2004,19,东花市,1080,83969.0
东城, 东 西 , 2室1厅 , 71.52, 其他,豆瓣胡同 ,2003,10,朝阳门内,880,123043.0
东城, 东 西 , 1室1厅 , 48.26, 简装,东直门北大街 ,1990,14,东直门,490,101534.0
东城, 北 , 2室1厅 , 62.79, 精装,左安溪园 ,2007,16,左安门,600,95557.0
东城, 南 北 , 3室2厅 , 170.34, 精装,雍和家园一期 ,2001,16,和平里,1500,88060.0
东城, 东 西南 , 2室1厅 , 71.66, 简装,培新街乙5号院 ,1999,16,广渠门,690,96289.0
东城, 北 , 2室1厅 , 89.28, 简装,绿景苑 ,2002,18,广渠门,825,92406.0
东城, 南 北 , 2室1厅 , 74.54, 精装,民安小区东直门内北小街 ,2003,16,东直门,768,103032.0
东城, 南 北 , 2室2厅 , 100.93, 精装,东河沿 ,1990,6,崇文门,1099,108888.0
东城, 南 北 , 3室1厅 , 70.83, 简装,十字坡东里 ,1986,6,工体,685,96711.0
东城, 南 北 , 3室1厅 , 55.55, 简装,化工大院 ,1988,6,和平里,570,102611.0
东城, 西南 , 2室1厅 , 71.67, 精装,国瑞城中区 ,2006,16,崇文门,680,94880.0
东城, 南 北 , 3室1厅 , 85.88, 精装,豆瓣胡同 ,2003,12,朝阳门内,1220,142059.0
东城, 西 , 1室0厅 , 45.86, 精装,万国城MOMA ,2004,27,东直门,550,119931.0
东城, 南 北 , 3室2厅 , 175.93, 简装,新世界家园 ,2001,10,崇文门,1988,113000.0
东城, 东南 , 2室1厅 , 56.27, 精装,沙子口路70号 ,1989,20,永定门,409,72686.0
东城, 南 北 , 2室1厅 , 71.75, 简装,东后河沿 ,1999,16,崇文门,780,108711.0
东城, 南 , 2室1厅 , 80.08, 精装,北京上舍 ,2008,15,广渠门,610,76174.0
东城, 东 西 , 2室1厅 , 72.67, 精装,金鱼池中区 ,2002,7,天坛,638,87795.0
东城, 南 北 , 3室1厅 , 173.67, 精装,冠城名敦道 ,2009,27,广渠门,1880,108252.0
东城, 南 西 北 , 3室1厅 , 86.57, 其他,阳照胡同 ,1990,6,建国门内,835,96454.0
东城, 西 , 1室0厅 , 93.27, 简装,冠城名敦道 ,2010,23,广渠门,516,55324.0
东城, 西 , 1室0厅 , 44.82, 精装,东方财富 ,2006,15,广渠门,455,101518.0
东城, 西 , 3室2厅 , 176.03, 简装,华普花园 ,2001,22,东直门,1300,73852.0
东城, 东 西 北 , 3室1厅 , 68.24, 简装,帽儿胡同45号院 ,1990,11,地安门,998,146249.0
东城, 东 , 1室1厅 , 47.72, 简装,东花市北里中区 ,1990,6,东花市,460,96396.0
东城, 南 北 , 3室1厅 , 70.12, 精装,交道口北二条35号院 ,1988,6,交道口,880,125500.0
东城, 南 , 3室1厅 , 157.58, 精装,海晟名苑南区 ,2004,22,工体,2100,133266.0
东城, 南 东北 , 3室2厅 , 146.06, 精装,花市枣苑一期 ,2002,18,东花市,1435,98248.0
东城, 南 , 2室1厅 , 86.2, 简装,西营房 ,2006,17,安定门,831,96404.0
东城, 南 , 1室1厅 , 60.72, 简装,景泰西里西区 ,2005,8,永定门,430,70817.0
